总价格,单价,地段,房屋户型,所在楼层,建筑面积,户型结构,装修情况
560.0,36324,"['通州', '武夷花园']",3室2厅1厨2卫,中楼层 ,154.17,平层,精装
258.0,28860,"['通州', '潞苑']",2室1厅1厨1卫,低楼层 ,89.4,平层,简装
245.0,26947,"['通州', '马驹桥']",2室1厅1厨1卫,顶层 ,90.92,平层,精装
420.0,46564,"['通州', '临河里']",3室1厅1厨1卫,低楼层 ,90.2,平层,精装
746.0,59786,"['通州', '武夷花园']",3室1厅1厨2卫,中楼层 ,124.78,错层,精装
239.0,30638,"['通州', '潞苑']",2室1厅1厨1卫,高楼层 ,78.01,平层,精装
700.0,51753,"['通州', '临河里']",3室1厅1厨2卫,中楼层 ,135.26,平层,精装
420.0,45568,"['通州', '临河里']",2室2厅1厨1卫,低楼层 ,92.17,平层,精装
1150.0,46409,"['通州', '马驹桥']",4室2厅1厨5卫,底层 ,247.8,跃层,精装
520.0,42038,"['通州', '乔庄']",3室2厅1厨2卫,低楼层 ,123.7,平层,简装
746.0,40428,"['通州', '马驹桥']",5室2厅1厨2卫,顶层 ,184.53,复式,精装
480.0,48831,"['通州', '梨园']",2室1厅1厨1卫,低楼层 ,98.3,平层,精装
204.8,33193,"['通州', '马驹桥']",1室1厅1厨1卫,低楼层 ,61.7,平层,精装
1000.0,45692,"['通州', '潞苑']",5室2厅1厨3卫,底层 ,218.86,跃层,其他
258.0,33464,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,77.1,平层,精装
352.0,39824,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,88.39,平层,精装
349.0,39276,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,88.86,平层,简装
435.0,36175,"['通州', '通州其它']",3室2厅1厨2卫,低楼层 ,120.25,平层,精装
257.0,33334,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,77.1,平层,简装
249.0,39956,"['通州', '梨园']",1室1厅1厨1卫,低楼层 ,62.32,平层,简装
295.0,32767,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,90.03,平层,精装
359.0,38807,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,92.51,平层,精装
355.0,40218,"['通州', '马驹桥']",2室1厅1厨1卫,高楼层 ,88.27,平层,其他
239.0,35210,"['通州', '梨园']",2室1厅1厨1卫,顶层 ,67.88,平层,精装
555.0,61537,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,90.19,平层,精装
278.0,29344,"['通州', '马驹桥']",2室2厅1厨1卫,中楼层 ,94.74,平层,简装
230.0,27171,"['通州', '通州其它']",2室1厅1厨1卫,高楼层 ,84.65,平层,其他
280.0,37625,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,74.42,平层,精装
535.0,58573,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,91.34,平层,精装
279.0,31727,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,87.94,平层,精装
350.0,41342,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,84.66,平层,精装
309.0,36773,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,84.03,平层,精装
409.0,45450,"['通州', '果园']",2室1厅1厨1卫,低楼层 ,89.99,平层,精装
319.0,37972,"['通州', '玉桥']",2室1厅1厨1卫,顶层 ,84.01,平层,精装
256.0,32307,"['通州', '马驹桥']",2室1厅1厨1卫,高楼层 ,79.24,平层,简装
390.0,25930,"['通州', '通州其它']",4室2厅1厨2卫,底层 ,150.41,复式,精装
500.0,39039,"['通州', '通州其它']",4室2厅1厨2卫,中楼层 ,128.08,平层,其他
880.0,48180,"['通州', '潞苑']",3室2厅1厨3卫,底层 ,182.65,跃层,精装
590.0,34831,"['通州', '马驹桥']",3室2厅1厨3卫,顶层 ,169.39,跃层,精装
499.0,30646,"['通州', '万达']",3室1厅1厨1卫,底层 ,162.83,平层,简装
680.0,51664,"['通州', '临河里']",3室2厅1厨1卫,低楼层 ,131.62,平层,其他
1000.0,40654,"['通州', '马驹桥']",5室2厅1厨2卫,底层 ,245.98,跃层,其他
530.0,37618,"['通州', '果园']",3室2厅1厨1卫,中楼层 ,140.89,平层,其他
458.0,38644,"['通州', '玉桥']",3室2厅1厨2卫,高楼层 ,118.52,平层,简装
645.0,49528,"['通州', '临河里']",3室1厅1厨2卫,低楼层 ,130.23,平层,精装
369.0,33440,"['通州', '梨园']",3室1厅1厨1卫,中楼层 ,110.35,平层,简装
752.0,48454,"['通州', '通州北苑']",3室2厅1厨2卫,中楼层 ,155.2,平层,精装
475.0,52261,"['通州', '通州其它']",3室2厅1厨1卫,高楼层 ,90.89,平层,精装
550.0,40917,"['通州', '马驹桥']",3室2厅1厨2卫,高楼层 ,134.42,平层,精装
456.0,41111,"['通州', '九棵树(家乐福)']",3室1厅1厨2卫,中楼层 ,110.92,平层,其他
1180.0,51819,"['通州', '九棵树(家乐福)']",4室2厅1厨2卫,低楼层 ,227.72,平层,精装
625.0,30309,"['通州', '马驹桥']",3室2厅1厨2卫,中楼层 ,206.21,跃层,精装
618.0,51634,"['通州', '潞苑']",3室2厅1厨2卫,中楼层 ,119.69,平层,毛坯
325.0,33932,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,95.78,平层,精装
399.0,57115,"['通州', '临河里']",3室1厅1厨2卫,顶层 ,69.86,复式,精装
663.0,40856,"['通州', '马驹桥']",4室2厅1厨3卫,中楼层 ,162.28,复式,其他
819.0,50744,"['通州', '临河里']",4室2厅1厨2卫,中楼层 ,161.4,平层,精装
366.0,56683,"['通州', '武夷花园']",1室1厅1厨1卫,高楼层 ,64.57,平层,精装
254.0,37871,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,67.07,平层,精装
228.0,41797,"['通州', '果园']",2室1厅1厨1卫,顶层 ,54.55,平层,其他
258.0,43960,"['通州', '潞苑']",1室1厅1厨1卫,顶层 ,58.69,平层,简装
270.0,31761,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,85.01,平层,简装
395.0,40693,"['通州', '武夷花园']",2室1厅1厨1卫,高楼层 ,97.07,平层,简装
463.0,53354,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,86.78,平层,精装
319.0,36136,"['通州', '梨园']",3室2厅1厨1卫,顶层 ,88.28,平层,毛坯
360.0,40282,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,89.37,平层,精装
365.0,40865,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,89.32,平层,简装
459.0,51291,"['通州', '玉桥']",2室2厅1厨1卫,顶层 ,89.49,平层,精装
348.0,58439,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,59.55,复式,简装
380.0,40668,"['通州', '潞苑']",3室1厅1厨1卫,低楼层 ,93.44,平层,简装
256.0,35735,"['通州', '梨园']",3室1厅1厨1卫,中楼层 ,71.64,平层,简装
319.0,35747,"['通州', '潞苑']",3室2厅1厨1卫,中楼层 ,89.24,平层,精装
248.0,33591,"['通州', '北关']",2室1厅1厨1卫,底层 ,73.83,平层,简装
325.0,35633,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,91.21,平层,精装
428.0,47859,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,89.43,平层,简装
287.0,32944,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,87.12,平层,精装
340.0,45516,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,74.7,平层,简装
310.0,31604,"['通州', '马驹桥']",2室1厅1厨2卫,低楼层 ,98.09,平层,精装
235.0,32437,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,72.45,平层,简装
475.0,51924,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,91.48,平层,精装
430.0,46653,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,92.17,平层,精装
314.0,34878,"['通州', '潞苑']",2室1厅1厨1卫,顶层 ,90.03,平层,简装
699.0,42226,"['通州', '武夷花园']",3室1厅1厨2卫,高楼层 ,165.54,平层,简装
329.0,36650,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,89.77,平层,简装
585.0,42217,"['通州', '九棵树(家乐福)']",3室2厅1厨2卫,高楼层 ,138.57,平层,简装
626.0,51224,"['通州', '梨园']",3室1厅1厨2卫,中楼层 ,122.21,平层,精装
388.0,41089,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,94.43,平层,简装
460.0,49789,"['通州', '武夷花园']",2室2厅1厨1卫,低楼层 ,92.39,平层,简装
212.0,37096,"['通州', '梨园']",2室1厅1厨1卫,底层 ,57.15,平层,简装
265.0,40341,"['通州', '万达']",2室2厅1厨1卫,低楼层 ,65.69,平层,简装
469.0,47799,"['通州', '通州北苑']",2室2厅1厨1卫,低楼层 ,98.12,平层,简装
398.0,41650,"['通州', '武夷花园']",2室1厅1厨1卫,底层 ,95.56,平层,精装
369.0,38567,"['通州', '九棵树(家乐福)']",3室2厅1厨1卫,顶层 ,95.68,平层,精装
265.0,35367,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,74.93,平层,精装
452.0,47519,"['通州', '潞苑']",2室1厅1厨1卫,低楼层 ,95.12,平层,简装
350.0,28433,"['通州', '乔庄']",2室1厅1厨1卫,低楼层 ,123.1,复式,简装
356.0,34617,"['通州', '梨园']",2室2厅1厨2卫,高楼层 ,102.84,平层,精装
375.0,35268,"['通州', '九棵树(家乐福)']",3室1厅1厨2卫,高楼层 ,106.33,平层,毛坯
435.0,38771,"['通州', '通州其它']",3室2厅1厨1卫,中楼层 ,112.2,平层,精装
312.0,35351,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,88.26,平层,简装
345.0,39174,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,88.07,平层,精装
425.0,46571,"['通州', '临河里']",2室2厅1厨1卫,高楼层 ,91.26,平层,精装
274.0,30690,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,89.28,平层,简装
197.0,32195,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,61.19,平层,简装
428.0,43532,"['通州', '玉桥']",2室1厅1厨1卫,低楼层 ,98.32,平层,简装
365.0,40239,"['通州', '潞苑']",3室1厅1厨1卫,低楼层 ,90.71,平层,精装
1380.0,35187,"['通州', '通州其它']",5室2厅1厨4卫,底层 ,392.2,复式,毛坯
283.0,41033,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,68.97,平层,精装
595.0,67900,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,87.63,平层,精装
289.0,45743,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,63.18,平层,简装
432.0,40228,"['通州', '北关']",2室1厅1厨1卫,中楼层 ,107.39,平层,简装
312.0,34121,"['通州', '通州其它']",3室1厅1厨1卫,低楼层 ,91.44,平层,精装
342.0,36763,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,93.03,平层,简装
378.0,51732,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,73.07,平层,精装
439.0,45156,"['通州', '梨园']",2室1厅1厨1卫,顶层 ,97.22,平层,精装
273.0,34628,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,78.84,平层,精装
358.0,39792,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,89.97,平层,简装
305.0,37328,"['通州', '通州北苑']",2室2厅1厨1卫,高楼层 ,81.71,平层,简装
289.0,50481,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,57.25,平层,精装
345.0,33353,"['通州', '果园']",2室2厅1厨1卫,高楼层 ,103.44,复式,精装
231.0,33138,"['通州', '潞苑']",2室2厅1厨1卫,低楼层 ,69.71,平层,简装
338.0,25374,"['通州', '万达']",3室2厅1厨2卫,顶层 ,133.21,复式,精装
320.0,34851,"['通州', '果园']",2室2厅1厨1卫,高楼层 ,91.82,平层,精装
479.0,56734,"['通州', '通州其它']",2室1厅1厨1卫,中楼层 ,84.43,平层,精装
389.0,30684,"['通州', '马驹桥']",3室2厅1厨2卫,中楼层 ,126.78,平层,精装
368.0,28461,"['通州', '通州北苑']",3室1厅1厨2卫,底层 ,129.3,平层,简装
339.0,49167,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,68.95,平层,精装
398.0,41715,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,95.41,平层,精装
216.0,25152,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,85.88,平层,精装
239.0,26854,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,89.0,平层,其他
417.0,38530,"['通州', '通州其它']",3室2厅1厨2卫,中楼层 ,108.23,平层,精装
355.0,55783,"['通州', '武夷花园']",2室1厅1厨1卫,底层 ,63.64,平层,精装
243.0,34464,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,70.51,平层,精装
268.0,43957,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,60.97,平层,简装
258.0,37539,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,68.73,平层,简装
476.0,51521,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,92.39,平层,简装
515.0,60171,"['通州', '武夷花园']",2室2厅1厨1卫,底层 ,85.59,平层,精装
318.0,36577,"['通州', '果园']",2室1厅1厨1卫,高楼层 ,86.94,平层,精装
438.0,39837,"['通州', '果园']",2室2厅1厨2卫,中楼层 ,109.95,平层,精装
423.0,43776,"['通州', '果园']",2室2厅1厨1卫,高楼层 ,96.63,平层,精装
179.0,29710,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,60.25,平层,简装
406.0,41629,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,97.53,平层,简装
199.0,33328,"['通州', '果园']",2室1厅1厨1卫,顶层 ,59.71,平层,简装
332.0,37333,"['通州', '马驹桥']",3室2厅1厨1卫,高楼层 ,88.93,平层,简装
295.0,37051,"['通州', '万达']",2室1厅1厨1卫,底层 ,79.62,平层,简装
795.0,62280,"['通州', '通州其它']",3室2厅1厨2卫,低楼层 ,127.65,平层,精装
540.0,53218,"['通州', '临河里']",3室2厅1厨1卫,中楼层 ,101.47,平层,毛坯
439.0,50012,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,87.78,平层,精装
409.0,36662,"['通州', '临河里']",3室1厅1厨1卫,顶层 ,111.56,平层,精装
239.0,36770,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,中楼层 ,65.0,平层,精装
290.0,32873,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,顶层 ,88.22,平层,简装
231.0,42016,"['通州', '北关']",1室1厅1厨1卫,中楼层 ,54.98,平层,精装
290.0,32055,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,90.47,平层,精装
359.0,37118,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,96.72,平层,简装
455.0,50399,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,90.28,平层,精装
415.0,44187,"['通州', '通州北苑']",2室2厅1厨1卫,中楼层 ,93.92,平层,简装
336.0,39830,"['通州', '乔庄']",2室1厅1厨1卫,中楼层 ,84.36,平层,简装
259.9,36304,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,71.59,平层,精装
249.0,32234,"['通州', '通州其它']",3室2厅1厨1卫,中楼层 ,77.25,平层,精装
403.0,34805,"['通州', '马驹桥']",3室2厅1厨2卫,低楼层 ,115.79,平层,简装
239.0,26973,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,88.61,平层,简装
280.0,31363,"['通州', '乔庄']",2室1厅1厨1卫,高楼层 ,89.28,平层,简装
169.0,29960,"['通州', '北关']",2室1厅1厨1卫,中楼层 ,56.41,平层,其他
319.0,36066,"['通州', '梨园']",2室1厅1厨1卫,底层 ,88.45,平层,简装
338.0,37698,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,89.66,平层,精装
379.0,44831,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,84.54,平层,简装
288.0,42014,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,68.55,平层,简装
400.0,43021,"['通州', '临河里']",3室1厅1厨1卫,中楼层 ,92.98,平层,精装
247.0,30585,"['通州', '潞苑']",2室1厅1厨2卫,中楼层 ,80.76,平层,精装
430.0,41837,"['通州', '通州北苑']",2室2厅1厨1卫,低楼层 ,102.78,平层,简装
305.0,33736,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,90.41,平层,简装
439.0,47625,"['通州', '临河里']",2室2厅1厨1卫,中楼层 ,92.18,平层,精装
265.0,39488,"['通州', '武夷花园']",2室1厅1厨1卫,底层 ,67.11,平层,简装
515.0,57408,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,89.71,平层,精装
330.0,34534,"['通州', '潞苑']",3室1厅1厨1卫,高楼层 ,95.56,平层,简装
379.0,52705,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,71.91,平层,简装
512.0,55556,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,92.16,平层,其他
207.0,36703,"['通州', '北关']",2室1厅1厨1卫,底层 ,56.4,平层,精装
226.0,30255,"['通州', '通州其它']",2室1厅1厨1卫,中楼层 ,74.7,平层,简装
298.0,40672,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,73.27,平层,精装
515.0,45868,"['通州', '玉桥']",3室1厅1厨2卫,高楼层 ,112.28,平层,简装
226.0,36259,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,62.33,平层,精装
435.0,50041,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,86.93,平层,精装
275.0,36657,"['通州', '潞苑']",2室1厅1厨1卫,低楼层 ,75.02,平层,简装
345.0,53373,"['通州', '武夷花园']",1室1厅1厨1卫,低楼层 ,64.64,平层,精装
399.0,45694,"['通州', '武夷花园']",3室1厅1厨1卫,高楼层 ,87.32,平层,简装
549.0,46542,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,117.96,平层,精装
236.0,47409,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,49.78,平层,精装
245.0,41358,"['通州', '果园']",1室1厅1厨1卫,中楼层 ,59.24,平层,精装
529.0,51445,"['通州', '梨园']",2室1厅1厨2卫,顶层 ,102.83,平层,简装
273.0,33420,"['通州', '通州其它']",2室1厅1厨1卫,顶层 ,81.69,错层,简装
318.0,31458,"['通州', '梨园']",3室1厅1厨1卫,高楼层 ,101.09,平层,简装
489.0,55049,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,88.83,平层,精装
559.0,45242,"['通州', '马驹桥']",4室2厅1厨2卫,中楼层 ,123.56,平层,精装
615.0,43192,"['通州', '马驹桥']",3室2厅1厨2卫,高楼层 ,142.39,平层,精装
270.0,35262,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,76.57,平层,简装
270.0,35267,"['通州', '通州其它']",2室1厅1厨1卫,高楼层 ,76.56,平层,简装
280.0,35606,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,78.64,平层,精装
198.0,34995,"['通州', '马驹桥']",1室1厅1厨1卫,中楼层 ,56.58,平层,其他
190.0,34124,"['通州', '潞苑']",1室1厅1厨1卫,低楼层 ,55.68,平层,简装
189.0,36152,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,52.28,平层,简装
549.0,39164,"['通州', '万达']",3室2厅1厨2卫,高楼层 ,140.18,平层,精装
650.0,44831,"['通州', '武夷花园']",3室2厅1厨2卫,低楼层 ,144.99,平层,简装
666.0,46525,"['通州', '临河里']",3室2厅1厨2卫,低楼层 ,143.15,平层,精装
235.0,52585,"['通州', '临河里']",1室0厅1厨1卫,低楼层 ,44.69,平层,精装
219.0,49005,"['通州', '临河里']",1室0厅1厨1卫,底层 ,44.69,平层,精装
223.0,38199,"['通州', '武夷花园']",1室0厅1厨1卫,高楼层 ,58.38,平层,精装
175.0,26139,"['通州', '北关']",1室1厅1厨1卫,中楼层 ,66.95,平层,精装
202.0,38922,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,低楼层 ,51.9,平层,其他
248.0,40241,"['通州', '武夷花园']",1室1厅1厨1卫,中楼层 ,61.63,平层,简装
248.0,40537,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,61.18,平层,简装
290.0,35501,"['通州', '通州北苑']",2室1厅1厨1卫,底层 ,81.69,平层,精装
147.0,31757,"['通州', '潞苑']",1室1厅1厨1卫,高楼层 ,46.29,平层,简装
185.0,32321,"['通州', '潞苑']",1室0厅1厨1卫,低楼层 ,57.24,平层,精装
208.0,35489,"['通州', '马驹桥']",1室1厅1厨1卫,高楼层 ,58.61,平层,其他
158.0,37194,"['通州', '果园']",1室1厅1厨1卫,低楼层 ,42.48,平层,精装
194.0,35486,"['通州', '通州北苑']",1室0厅1厨1卫,中楼层 ,54.67,平层,简装
225.0,38410,"['通州', '武夷花园']",1室0厅1厨1卫,高楼层 ,58.58,平层,精装
178.0,42031,"['通州', '果园']",1室0厅1厨1卫,中楼层 ,42.35,平层,简装
263.0,40116,"['通州', '梨园']",1室1厅1厨1卫,中楼层 ,65.56,平层,精装
212.0,36252,"['通州', '梨园']",1室1厅1厨1卫,高楼层 ,58.48,平层,精装
345.0,50669,"['通州', '武夷花园']",1室1厅1厨1卫,低楼层 ,68.09,平层,精装
228.0,39129,"['通州', '武夷花园']",1室1厅1厨1卫,中楼层 ,58.27,平层,精装
197.0,43498,"['通州', '九棵树(家乐福)']",1室0厅1厨1卫,低楼层 ,45.29,平层,简装
186.0,27866,"['通州', '马驹桥']",1室1厅1厨1卫,顶层 ,66.75,平层,简装
259.0,42128,"['通州', '梨园']",1室1厅1厨1卫,中楼层 ,61.48,平层,精装
158.0,30269,"['通州', '通州其它']",1室1厅1厨1卫,中楼层 ,52.2,平层,简装
319.0,30007,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,106.31,平层,简装
335.0,42616,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,78.61,平层,简装
259.0,34428,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,75.23,平层,精装
275.0,40164,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,68.47,平层,精装
302.0,43535,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,69.37,平层,精装
405.0,45046,"['通州', '武夷花园']",2室1厅1厨1卫,底层 ,89.91,平层,精装
428.0,44963,"['通州', '潞苑']",3室2厅1厨1卫,中楼层 ,95.19,平层,精装
330.0,42708,"['通州', '梨园']",2室1厅1厨1卫,底层 ,77.27,平层,精装
260.0,35554,"['通州', '通州其它']",2室1厅1厨1卫,中楼层 ,73.13,平层,精装
235.0,40595,"['通州', '玉桥']",1室2厅1厨1卫,高楼层 ,57.89,平层,简装
270.0,35244,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,76.61,平层,精装
249.0,35285,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,70.57,平层,其他
325.0,44339,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,73.3,平层,简装
545.0,43562,"['通州', '梨园']",3室1厅1厨2卫,中楼层 ,125.11,平层,其他
282.0,33668,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,83.76,平层,精装
295.0,42910,"['通州', '武夷花园']",1室1厅1厨1卫,低楼层 ,68.75,平层,简装
365.0,36449,"['通州', '马驹桥']",2室2厅1厨1卫,中楼层 ,100.14,平层,简装
420.0,37073,"['通州', '临河里']",3室1厅1厨2卫,低楼层 ,113.29,平层,简装
342.0,58663,"['通州', '通州北苑']",2室2厅1厨2卫,中楼层 ,58.3,复式,精装
229.0,26666,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,85.88,平层,简装
319.0,34792,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,91.69,平层,简装
499.0,38498,"['通州', '梨园']",3室1厅1厨2卫,高楼层 ,129.62,平层,简装
299.0,42880,"['通州', '乔庄']",3室1厅1厨1卫,底层 ,69.73,平层,精装
580.0,63983,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,90.65,平层,精装
346.0,34830,"['通州', '乔庄']",3室2厅1厨1卫,高楼层 ,99.34,平层,简装
315.0,48762,"['通州', '万达']",3室1厅1厨1卫,底层 ,64.6,平层,精装
395.0,42319,"['通州', '万达']",2室1厅1厨1卫,高楼层 ,93.34,平层,精装
252.0,29616,"['通州', '马驹桥']",2室1厅1厨1卫,高楼层 ,85.09,平层,精装
318.0,41401,"['通州', '潞苑']",2室2厅1厨1卫,高楼层 ,76.81,平层,简装
369.0,35923,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,102.72,平层,其他
439.0,44362,"['通州', '通州北苑']",2室2厅1厨1卫,高楼层 ,98.96,平层,精装
398.0,39270,"['通州', '北关']",2室1厅1厨1卫,低楼层 ,101.35,平层,精装
564.0,39986,"['通州', '果园']",3室2厅1厨2卫,中楼层 ,141.05,平层,精装
393.0,41711,"['通州', '乔庄']",2室1厅1厨1卫,中楼层 ,94.22,平层,简装
439.0,47822,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,91.8,平层,其他
325.0,33009,"['通州', '通州北苑']",3室1厅1厨1卫,中楼层 ,98.46,平层,简装
260.0,34010,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,76.45,平层,简装
547.0,59795,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,91.48,平层,精装
479.0,50801,"['通州', '临河里']",3室1厅1厨1卫,低楼层 ,94.29,平层,精装
305.0,40441,"['通州', '北关']",2室1厅1厨1卫,高楼层 ,75.42,平层,精装
485.0,52078,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,93.13,平层,精装
398.0,42409,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,93.85,平层,精装
308.0,40236,"['通州', '潞苑']",2室1厅1厨1卫,低楼层 ,76.55,平层,简装
210.0,40107,"['通州', '通州其它']",1室1厅1厨1卫,高楼层 ,52.36,复式,简装
293.0,33490,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,87.49,平层,精装
305.0,30237,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,100.87,平层,简装
280.0,33330,"['通州', '北关']",2室1厅1厨1卫,中楼层 ,84.01,平层,简装
285.0,48330,"['通州', '武夷花园']",1室1厅1厨1卫,中楼层 ,58.97,平层,精装
365.0,40746,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,89.58,平层,精装
149.0,26414,"['通州', '通州其它']",1室1厅1厨1卫,低楼层 ,56.41,平层,精装
330.0,32427,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,101.77,平层,精装
419.0,34205,"['通州', '梨园']",3室1厅1厨2卫,中楼层 ,122.5,平层,简装
343.0,32072,"['通州', '北关']",3室1厅1厨1卫,低楼层 ,106.95,平层,其他
430.0,42880,"['通州', '九棵树(家乐福)']",3室1厅1厨1卫,中楼层 ,100.28,平层,精装
379.0,34004,"['通州', '通州其它']",3室1厅1厨1卫,高楼层 ,111.46,平层,精装
382.0,43067,"['通州', '乔庄']",2室1厅1厨1卫,低楼层 ,88.7,平层,精装
248.0,27395,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,90.53,平层,简装
306.0,36433,"['通州', '潞苑']",2室1厅1厨1卫,高楼层 ,83.99,平层,精装
305.0,34007,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,89.69,平层,精装
368.0,43899,"['通州', '临河里']",2室1厅1厨2卫,中楼层 ,83.83,复式,精装
420.0,48310,"['通州', '果园']",2室1厅1厨1卫,高楼层 ,86.94,平层,精装
348.0,37557,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,92.66,平层,精装
