总价格,单价,地段,房屋户型,所在楼层,建筑面积,户型结构,装修情况
386.0,91643,"['海淀', '皂君庙']",1室1厅1厨1卫,中楼层 ,42.12,平层,精装
349.0,80788,"['海淀', '定慧寺']",1室1厅1厨1卫,低楼层 ,43.2,平层,简装
325.0,78884,"['海淀', '清河']",1室1厅1厨1卫,中楼层 ,41.2,平层,精装
430.0,81148,"['海淀', '学院路']",1室1厅1厨1卫,中楼层 ,52.99,平层,精装
380.0,75894,"['海淀', '马连洼']",1室1厅1厨1卫,顶层 ,50.07,平层,精装
649.0,91229,"['海淀', '牡丹园']",1室1厅1厨1卫,中楼层 ,71.14,平层,精装
520.0,85527,"['海淀', '小西天']",1室1厅1厨1卫,低楼层 ,60.8,平层,精装
693.0,89190,"['海淀', '四季青']",2室1厅1厨1卫,中楼层 ,77.7,平层,简装
429.0,100469,"['海淀', '苏州桥']",1室1厅1厨1卫,中楼层 ,42.7,平层,精装
650.0,114882,"['海淀', '万柳']",2室1厅1厨1卫,高楼层 ,56.58,平层,简装
405.0,77291,"['海淀', '小西天']",2室1厅1厨1卫,高楼层 ,52.4,平层,精装
379.0,104121,"['海淀', '紫竹桥']",1室1厅1厨1卫,高楼层 ,36.4,平层,精装
458.0,119520,"['海淀', '甘家口']",1室1厅1厨1卫,低楼层 ,38.32,平层,精装
406.0,72760,"['海淀', '清河']",1室1厅1厨1卫,低楼层 ,55.8,平层,精装
360.0,79121,"['海淀', '牡丹园']",1室1厅1厨1卫,顶层 ,45.5,平层,精装
799.0,95290,"['海淀', '清河']",2室1厅1厨1卫,高楼层 ,83.85,平层,精装
429.0,45687,"['海淀', '海淀北部新区']",3室1厅1厨1卫,高楼层 ,93.9,平层,简装
470.0,67822,"['海淀', '清河']",3室1厅1厨1卫,高楼层 ,69.3,平层,简装
480.0,84956,"['海淀', '清河']",1室1厅1厨1卫,低楼层 ,56.5,平层,毛坯
415.0,78599,"['海淀', '知春路']",2室1厅1厨1卫,中楼层 ,52.8,平层,简装
418.0,75316,"['海淀', '马连洼']",2室1厅1厨1卫,中楼层 ,55.5,平层,精装
645.0,87732,"['海淀', '四季青']",2室1厅1厨1卫,中楼层 ,73.52,平层,简装
650.0,66503,"['海淀', '马连洼']",4室2厅1厨1卫,高楼层 ,97.74,平层,简装
980.0,119878,"['海淀', '白石桥']",3室1厅1厨1卫,中楼层 ,81.75,平层,精装
635.0,83007,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,76.5,平层,精装
845.0,87411,"['海淀', '学院路']",3室2厅1厨1卫,低楼层 ,96.67,平层,简装
483.0,63788,"['海淀', '玉泉路']",2室1厅1厨1卫,高楼层 ,75.72,平层,精装
780.0,135889,"['海淀', '中关村']",3室1厅1厨1卫,中楼层 ,57.4,平层,精装
476.0,66148,"['海淀', '学院路']",2室1厅1厨1卫,高楼层 ,71.96,平层,简装
850.0,91241,"['海淀', '清河']",2室1厅1厨1卫,低楼层 ,93.16,平层,精装
410.0,64446,"['海淀', '清河']",2室1厅1厨1卫,低楼层 ,63.62,平层,简装
630.0,104652,"['海淀', '圆明园']",2室1厅1厨1卫,低楼层 ,60.2,平层,简装
525.0,75977,"['海淀', '五棵松']",3室1厅1厨1卫,低楼层 ,69.1,平层,简装
1230.0,108028,"['海淀', '紫竹桥']",3室1厅1厨2卫,中楼层 ,113.86,平层,简装
798.0,80210,"['海淀', '六里桥']",2室2厅1厨1卫,低楼层 ,99.49,平层,简装
598.0,94621,"['海淀', '颐和园']",2室1厅1厨1卫,低楼层 ,63.2,平层,精装
870.0,90400,"['海淀', '定慧寺']",3室1厅1厨1卫,中楼层 ,96.24,平层,精装
505.0,80032,"['海淀', '小西天']",2室1厅1厨1卫,高楼层 ,63.1,平层,精装
658.0,84740,"['海淀', '四季青']",2室2厅1厨1卫,高楼层 ,77.65,平层,简装
668.0,67380,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,99.14,平层,简装
858.0,105627,"['海淀', '玉泉路']",3室1厅1厨1卫,顶层 ,81.23,平层,简装
696.0,120208,"['海淀', '双榆树']",2室1厅1厨1卫,低楼层 ,57.9,平层,精装
581.0,103750,"['海淀', '公主坟']",2室1厅1厨1卫,底层 ,56.0,平层,简装
800.0,88702,"['海淀', '世纪城']",2室1厅1厨1卫,中楼层 ,90.19,平层,精装
473.0,88412,"['海淀', '玉泉路']",2室1厅1厨1卫,底层 ,53.5,平层,简装
750.0,88008,"['海淀', '五道口']",3室1厅1厨1卫,中楼层 ,85.22,平层,简装
520.0,89348,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,58.2,平层,简装
658.0,86488,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,76.08,平层,毛坯
798.0,72791,"['海淀', '玉泉路']",3室1厅1厨1卫,顶层 ,109.63,平层,精装
825.0,96065,"['海淀', '北太平庄']",2室1厅1厨1卫,低楼层 ,85.88,平层,简装
468.0,80690,"['海淀', '安宁庄']",2室1厅1厨1卫,中楼层 ,58.0,平层,简装
1180.0,87949,"['海淀', '四季青']",3室1厅1厨2卫,高楼层 ,134.17,复式,精装
860.0,117487,"['海淀', '双榆树']",3室1厅1厨1卫,高楼层 ,73.2,平层,简装
309.0,57117,"['海淀', '西三旗']",2室1厅1厨1卫,顶层 ,54.1,平层,简装
1558.0,143173,"['海淀', '军博']",3室1厅1厨1卫,中楼层 ,108.82,平层,精装
462.0,97675,"['海淀', '西三旗']",1室1厅1厨1卫,中楼层 ,47.3,平层,简装
1058.0,97954,"['海淀', '紫竹桥']",3室1厅1厨1卫,低楼层 ,108.01,平层,精装
585.0,95200,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,61.45,平层,简装
716.0,71989,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,99.46,平层,精装
788.0,111143,"['海淀', '苏州桥']",3室1厅1厨1卫,底层 ,70.9,平层,精装
980.0,90943,"['海淀', '知春路']",3室2厅1厨2卫,中楼层 ,107.76,平层,精装
630.0,95876,"['海淀', '苏州桥']",2室1厅1厨1卫,低楼层 ,65.71,平层,精装
628.0,90101,"['海淀', '马甸']",3室1厅1厨1卫,中楼层 ,69.7,平层,精装
590.0,97360,"['海淀', '公主坟']",2室2厅1厨1卫,中楼层 ,60.6,平层,精装
416.0,64647,"['海淀', '马连洼']",2室1厅1厨1卫,顶层 ,64.35,平层,简装
459.0,79882,"['海淀', '苏州桥']",1室0厅1厨1卫,低楼层 ,57.46,平层,精装
330.0,85162,"['海淀', '清河']",1室1厅1厨1卫,中楼层 ,38.75,平层,精装
438.0,85698,"['海淀', '四季青']",1室1厅1厨1卫,中楼层 ,51.11,平层,毛坯
325.0,73199,"['海淀', '五棵松']",1室1厅1厨1卫,中楼层 ,44.4,平层,精装
620.0,143986,"['海淀', '万柳']",1室0厅1厨1卫,低楼层 ,43.06,平层,精装
276.0,72499,"['海淀', '四季青']",1室1厅1厨1卫,底层 ,38.07,平层,精装
295.0,52121,"['海淀', '海淀北部新区']",2室1厅1厨1卫,顶层 ,56.6,平层,简装
345.0,61301,"['海淀', '玉泉路']",1室1厅1厨1卫,顶层 ,56.28,平层,简装
1320.0,99638,"['海淀', '海淀北部新区']",3室2厅1厨2卫,中楼层 ,132.48,平层,精装
292.0,46624,"['海淀', '海淀北部新区']",2室1厅1厨1卫,低楼层 ,62.63,平层,精装
499.0,65443,"['海淀', '玉泉路']",2室1厅1厨1卫,高楼层 ,76.25,平层,简装
475.0,85432,"['海淀', '北太平庄']",2室1厅1厨1卫,中楼层 ,55.6,平层,精装
405.0,71429,"['海淀', '五棵松']",2室1厅1厨1卫,低楼层 ,56.7,平层,精装
483.0,58475,"['海淀', '清河']",2室1厅1厨1卫,低楼层 ,82.6,平层,精装
659.0,78819,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,83.61,平层,精装
750.0,87597,"['海淀', '世纪城']",2室2厅1厨1卫,低楼层 ,85.62,平层,精装
755.0,83964,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,89.92,平层,精装
658.0,84479,"['海淀', '玉泉路']",2室1厅1厨1卫,底层 ,77.89,平层,精装
1150.0,94588,"['海淀', '西北旺']",3室2厅1厨2卫,低楼层 ,121.58,平层,简装
550.0,99638,"['海淀', '公主坟']",2室1厅1厨1卫,顶层 ,55.2,平层,简装
1130.0,108083,"['海淀', '公主坟']",2室1厅1厨1卫,低楼层 ,104.55,平层,简装
830.0,118572,"['海淀', '军博']",3室1厅1厨1卫,中楼层 ,70.0,平层,简装
498.0,59138,"['海淀', '玉泉路']",2室1厅1厨1卫,低楼层 ,84.21,平层,精装
676.0,96710,"['海淀', '甘家口']",3室1厅1厨1卫,低楼层 ,69.9,平层,简装
810.0,69439,"['海淀', '紫竹桥']",2室2厅1厨2卫,高楼层 ,116.65,平层,精装
760.0,105410,"['海淀', '定慧寺']",3室1厅1厨1卫,中楼层 ,72.1,平层,简装
458.0,67752,"['海淀', '玉泉路']",2室1厅1厨1卫,顶层 ,67.6,平层,简装
568.0,90159,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,63.0,平层,简装
1290.0,71588,"['海淀', '紫竹桥']",3室1厅1厨2卫,低楼层 ,180.2,平层,精装
370.0,61967,"['海淀', '西三旗']",2室1厅1厨1卫,低楼层 ,59.71,平层,简装
600.0,86331,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,69.5,平层,精装
540.0,81326,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,66.4,平层,精装
458.0,81062,"['海淀', '小西天']",3室1厅1厨1卫,低楼层 ,56.5,平层,简装
650.0,50545,"['海淀', '清河']",4室2厅2厨2卫,高楼层 ,128.6,复式,精装
543.0,77076,"['海淀', '田村']",2室1厅1厨1卫,低楼层 ,70.45,平层,精装
1098.0,122409,"['海淀', '定慧寺']",3室1厅1厨1卫,中楼层 ,89.7,平层,简装
2380.0,81304,"['海淀', '定慧寺']",4室2厅1厨2卫,顶层 ,292.73,复式,简装
418.0,70371,"['海淀', '六里桥']",1室1厅1厨1卫,高楼层 ,59.4,平层,简装
494.0,125064,"['海淀', '五棵松']",1室1厅1厨1卫,中楼层 ,39.5,平层,简装
485.0,84672,"['海淀', '知春路']",2室1厅1厨1卫,中楼层 ,57.28,平层,简装
580.0,79453,"['海淀', '定慧寺']",2室1厅1厨1卫,中楼层 ,73.0,平层,精装
699.0,102946,"['海淀', '四季青']",2室1厅1厨1卫,低楼层 ,67.9,平层,简装
410.0,77814,"['海淀', '四季青']",1室1厅1厨1卫,底层 ,52.69,平层,简装
305.0,75890,"['海淀', '四季青']",1室0厅1厨1卫,顶层 ,40.19,平层,简装
405.0,93968,"['海淀', '紫竹桥']",1室1厅1厨1卫,低楼层 ,43.1,平层,精装
430.0,67399,"['海淀', '马连洼']",2室1厅1厨1卫,顶层 ,63.8,平层,简装
329.0,80441,"['海淀', '田村']",1室1厅1厨1卫,低楼层 ,40.9,平层,精装
285.0,74277,"['海淀', '四季青']",1室0厅1厨1卫,中楼层 ,38.37,平层,简装
369.0,96648,"['海淀', '军博']",1室1厅1厨1卫,顶层 ,38.18,平层,简装
320.0,78393,"['海淀', '清河']",1室0厅1厨1卫,中楼层 ,40.82,平层,简装
368.0,89278,"['海淀', '皂君庙']",1室1厅1厨1卫,低楼层 ,41.22,平层,简装
457.0,100884,"['海淀', '紫竹桥']",1室1厅1厨1卫,顶层 ,45.3,平层,简装
880.0,72268,"['海淀', '田村']",3室1厅1厨2卫,低楼层 ,121.77,平层,精装
758.0,95853,"['海淀', '西直门']",2室1厅1厨1卫,低楼层 ,79.08,平层,简装
530.0,76480,"['海淀', '清河']",3室1厅1厨1卫,中楼层 ,69.3,平层,简装
600.0,84508,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,71.0,平层,毛坯
758.0,50183,"['海淀', '西三旗']",3室2厅1厨2卫,底层 ,151.05,复式,精装
940.0,149444,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,62.9,平层,精装
1020.0,87517,"['海淀', '清河']",2室2厅1厨2卫,中楼层 ,116.55,平层,精装
830.0,125949,"['海淀', '中关村']",2室1厅1厨1卫,中楼层 ,65.9,平层,精装
399.0,80770,"['海淀', '四季青']",1室1厅1厨1卫,顶层 ,49.4,平层,精装
615.0,107518,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,57.2,平层,简装
1590.0,127099,"['海淀', '马连洼']",4室2厅1厨2卫,底层 ,125.1,平层,简装
399.0,84570,"['海淀', '西直门']",1室1厅1厨1卫,顶层 ,47.18,平层,简装
965.0,102573,"['海淀', '世纪城']",2室1厅1厨1卫,中楼层 ,94.08,平层,精装
1299.0,79978,"['海淀', '清河']",3室2厅1厨2卫,低楼层 ,162.42,平层,精装
595.0,72873,"['海淀', '清河']",2室1厅1厨1卫,低楼层 ,81.65,平层,简装
458.0,67156,"['海淀', '安宁庄']",3室1厅1厨1卫,低楼层 ,68.2,平层,精装
470.0,52298,"['海淀', '海淀北部新区']",3室2厅1厨1卫,顶层 ,89.87,平层,精装
619.0,91420,"['海淀', '五道口']",2室1厅1厨1卫,高楼层 ,67.71,平层,简装
485.0,85841,"['海淀', '北太平庄']",2室1厅1厨1卫,中楼层 ,56.5,平层,精装
650.0,87366,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,74.4,平层,简装
865.0,87773,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,98.55,平层,精装
330.0,56595,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,58.31,平层,毛坯
380.0,67376,"['海淀', '清河']",2室1厅1厨1卫,底层 ,56.4,平层,简装
720.0,104835,"['海淀', '苏州桥']",3室1厅1厨1卫,中楼层 ,68.68,平层,简装
630.0,80635,"['海淀', '西直门']",2室1厅1厨1卫,高楼层 ,78.13,平层,精装
740.0,95275,"['海淀', '世纪城']",2室1厅1厨1卫,高楼层 ,77.67,平层,简装
458.0,89981,"['海淀', '二里庄']",1室1厅1厨1卫,中楼层 ,50.9,平层,精装
536.0,86452,"['海淀', '军博']",2室1厅1厨1卫,高楼层 ,62.0,平层,简装
1090.0,128236,"['海淀', '五道口']",3室1厅1厨1卫,高楼层 ,85.0,平层,简装
299.0,75315,"['海淀', '定慧寺']",1室1厅1厨1卫,顶层 ,39.7,平层,简装
495.0,52040,"['海淀', '海淀北部新区']",3室1厅1厨1卫,低楼层 ,95.12,平层,精装
1398.0,101261,"['海淀', '海淀北部新区']",3室2厅1厨2卫,顶层 ,138.06,复式,精装
480.0,119107,"['海淀', '双榆树']",1室1厅1厨1卫,中楼层 ,40.3,平层,精装
405.0,50336,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,80.46,平层,简装
798.0,99477,"['海淀', '西北旺']",2室1厅1厨1卫,中楼层 ,80.22,平层,精装
399.0,90231,"['海淀', '定慧寺']",1室1厅1厨1卫,中楼层 ,44.22,平层,精装
398.0,68385,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,58.2,平层,精装
260.0,38400,"['海淀', '海淀其它']",2室1厅1厨1卫,高楼层 ,67.71,平层,精装
388.0,85463,"['海淀', '小西天']",1室1厅1厨1卫,中楼层 ,45.4,平层,简装
349.0,86173,"['海淀', '定慧寺']",1室1厅1厨1卫,中楼层 ,40.5,平层,精装
980.0,86329,"['海淀', '西北旺']",2室2厅1厨2卫,中楼层 ,113.52,平层,精装
460.0,85982,"['海淀', '圆明园']",2室1厅1厨1卫,顶层 ,53.5,平层,其他
900.0,99690,"['海淀', '学院路']",2室1厅1厨1卫,中楼层 ,90.28,平层,精装
505.0,87964,"['海淀', '马甸']",2室1厅1厨1卫,高楼层 ,57.41,平层,精装
485.0,107065,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,45.3,平层,精装
768.0,129950,"['海淀', '中关村']",2室1厅1厨1卫,中楼层 ,59.1,平层,精装
950.0,90788,"['海淀', '田村']",3室1厅1厨1卫,中楼层 ,104.64,平层,简装
518.0,105585,"['海淀', '军博']",1室1厅1厨1卫,低楼层 ,49.06,平层,精装
308.0,74039,"['海淀', '西三旗']",1室1厅1厨1卫,低楼层 ,41.6,平层,精装
488.0,77338,"['海淀', '定慧寺']",2室1厅1厨1卫,顶层 ,63.1,平层,毛坯
1100.0,142303,"['海淀', '军博']",2室1厅1厨1卫,高楼层 ,77.3,平层,精装
569.0,102339,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,55.6,平层,简装
1180.0,85003,"['海淀', '西三旗']",3室1厅1厨2卫,中楼层 ,138.82,平层,简装
1150.0,111478,"['海淀', '北太平庄']",3室1厅1厨1卫,中楼层 ,103.16,平层,简装
710.0,89760,"['海淀', '玉泉路']",2室1厅1厨1卫,高楼层 ,79.1,平层,精装
408.0,98101,"['海淀', '田村']",1室0厅1厨1卫,中楼层 ,41.59,平层,简装
610.0,101667,"['海淀', '苏州桥']",2室1厅1厨1卫,中楼层 ,60.0,平层,精装
606.0,81017,"['海淀', '西三旗']",3室1厅1厨1卫,高楼层 ,74.8,平层,简装
459.0,75556,"['海淀', '定慧寺']",2室1厅1厨1卫,顶层 ,60.75,平层,简装
1290.0,103333,"['海淀', '小西天']",3室1厅1厨1卫,高楼层 ,124.84,平层,精装
370.0,60826,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,60.83,平层,简装
650.0,75838,"['海淀', '学院路']",2室1厅1厨1卫,低楼层 ,85.71,平层,精装
320.0,51722,"['海淀', '海淀北部新区']",1室1厅1厨1卫,高楼层 ,61.87,平层,简装
1968.0,124321,"['海淀', '万柳']",3室1厅1厨2卫,高楼层 ,158.3,平层,精装
748.0,115219,"['海淀', '玉泉路']",2室1厅1厨1卫,高楼层 ,64.92,平层,精装
526.0,84935,"['海淀', '甘家口']",2室1厅1厨1卫,顶层 ,61.93,平层,简装
550.0,88000,"['海淀', '紫竹桥']",2室1厅1厨1卫,中楼层 ,62.5,平层,简装
755.0,132923,"['海淀', '五道口']",2室1厅1厨1卫,中楼层 ,56.8,平层,精装
1398.0,97551,"['海淀', '西北旺']",3室2厅1厨2卫,中楼层 ,143.31,平层,精装
399.0,95227,"['海淀', '定慧寺']",1室1厅1厨1卫,低楼层 ,41.9,平层,精装
1630.0,107998,"['海淀', '马连洼']",3室2厅1厨2卫,高楼层 ,150.93,平层,精装
730.0,86157,"['海淀', '田村']",2室1厅1厨1卫,高楼层 ,84.73,平层,精装
1800.0,100542,"['海淀', '世纪城']",4室2厅1厨2卫,中楼层 ,179.03,平层,简装
715.0,63840,"['海淀', '六里桥']",2室1厅1厨1卫,低楼层 ,112.0,平层,简装
990.0,81328,"['海淀', '海淀北部新区']",3室2厅1厨2卫,顶层 ,121.73,平层,精装
519.0,135900,"['海淀', '万寿路']",1室1厅1厨1卫,中楼层 ,38.19,平层,精装
700.0,84399,"['海淀', '清河']",2室2厅1厨1卫,高楼层 ,82.94,平层,精装
698.0,111859,"['海淀', '万柳']",2室1厅1厨1卫,低楼层 ,62.4,平层,精装
748.0,83520,"['海淀', '学院路']",2室2厅1厨1卫,中楼层 ,89.56,平层,精装
458.0,91054,"['海淀', '牡丹园']",2室1厅1厨1卫,中楼层 ,50.3,平层,简装
425.0,83498,"['海淀', '二里庄']",1室1厅1厨1卫,高楼层 ,50.9,平层,简装
740.0,78841,"['海淀', '学院路']",3室1厅1厨1卫,高楼层 ,93.86,平层,简装
595.0,84638,"['海淀', '紫竹桥']",3室1厅1厨1卫,中楼层 ,70.3,平层,精装
380.0,93252,"['海淀', '苏州桥']",2室1厅1厨1卫,顶层 ,40.75,复式,精装
1740.0,97267,"['海淀', '田村']",4室1厅1厨4卫,顶层 ,178.89,跃层,精装
518.0,83549,"['海淀', '军博']",2室1厅1厨1卫,低楼层 ,62.0,平层,简装
838.0,105862,"['海淀', '四季青']",2室1厅1厨1卫,低楼层 ,79.16,平层,精装
720.0,101984,"['海淀', '二里庄']",3室1厅1厨1卫,中楼层 ,70.6,平层,简装
690.0,86154,"['海淀', '万寿路']",3室1厅1厨1卫,中楼层 ,80.09,平层,简装
451.0,82000,"['海淀', '定慧寺']",2室1厅1厨1卫,中楼层 ,55.0,平层,简装
668.0,56334,"['海淀', '西三旗']",3室1厅1厨2卫,中楼层 ,118.58,平层,简装
750.0,65156,"['海淀', '清河']",2室1厅1厨1卫,高楼层 ,115.11,平层,精装
1238.0,73316,"['海淀', '苏州桥']",4室2厅1厨2卫,中楼层 ,168.86,平层,简装
650.0,107173,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,60.65,平层,精装
545.0,94783,"['海淀', '军博']",2室1厅1厨1卫,底层 ,57.5,平层,精装
570.0,96073,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,59.33,平层,精装
650.0,94877,"['海淀', '北太平庄']",2室1厅1厨1卫,高楼层 ,68.51,平层,简装
627.0,81260,"['海淀', '安宁庄']",2室1厅1厨1卫,高楼层 ,77.16,平层,精装
569.0,99129,"['海淀', '皂君庙']",2室1厅1厨1卫,底层 ,57.4,平层,精装
1796.0,104932,"['海淀', '四季青']",3室1厅1厨2卫,高楼层 ,171.16,平层,精装
525.0,64576,"['海淀', '安宁庄']",2室1厅1厨1卫,中楼层 ,81.3,平层,精装
586.0,112477,"['海淀', '公主坟']",1室1厅1厨1卫,底层 ,52.1,平层,简装
560.0,86822,"['海淀', '甘家口']",2室1厅1厨1卫,底层 ,64.5,平层,简装
630.0,97433,"['海淀', '苏州桥']",2室1厅1厨1卫,中楼层 ,64.66,平层,简装
518.0,75324,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,68.77,平层,精装
510.0,78753,"['海淀', '清河']",2室1厅1厨1卫,高楼层 ,64.76,平层,简装
480.0,71739,"['海淀', '苏州桥']",2室1厅1厨1卫,顶层 ,66.91,平层,简装
1216.0,98390,"['海淀', '甘家口']",4室1厅1厨1卫,中楼层 ,123.59,平层,简装
565.0,102467,"['海淀', '军博']",1室1厅1厨1卫,低楼层 ,55.14,平层,精装
599.0,79359,"['海淀', '定慧寺']",2室1厅1厨1卫,中楼层 ,75.48,平层,简装
788.0,104137,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,75.67,平层,精装
535.0,92401,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,57.9,平层,精装
286.0,94172,"['海淀', '定慧寺']",1室0厅1厨1卫,底层 ,30.37,平层,简装
730.0,86617,"['海淀', '马连洼']",2室1厅1厨1卫,低楼层 ,84.28,平层,简装
1220.0,108619,"['海淀', '公主坟']",3室2厅1厨2卫,中楼层 ,112.32,平层,精装
520.0,89348,"['海淀', '公主坟']",2室1厅1厨1卫,高楼层 ,58.2,平层,简装
635.0,94326,"['海淀', '苏州桥']",2室1厅1厨1卫,低楼层 ,67.32,平层,简装
535.0,98166,"['海淀', '马甸']",3室1厅1厨1卫,底层 ,54.5,平层,毛坯
398.0,88249,"['海淀', '定慧寺']",1室1厅1厨1卫,中楼层 ,45.1,平层,简装
1550.0,102745,"['海淀', '马连洼']",3室1厅1厨2卫,低楼层 ,150.86,平层,精装
335.0,53175,"['海淀', '西三旗']",2室1厅1厨1卫,顶层 ,63.0,平层,其他
725.0,88415,"['海淀', '玉泉路']",2室1厅1厨1卫,中楼层 ,82.0,平层,精装
500.0,74828,"['海淀', '西三旗']",2室1厅1厨1卫,低楼层 ,66.82,平层,简装
1498.0,92390,"['海淀', '四季青']",3室2厅1厨2卫,高楼层 ,162.14,平层,精装
1590.0,98764,"['海淀', '万柳']",4室2厅1厨2卫,顶层 ,160.99,复式,精装
636.0,86414,"['海淀', '军博']",1室2厅1厨1卫,高楼层 ,73.6,平层,精装
378.0,79647,"['海淀', '知春路']",1室1厅1厨1卫,低楼层 ,47.46,平层,简装
352.0,65635,"['海淀', '公主坟']",1室1厅1厨1卫,高楼层 ,53.63,平层,简装
399.0,69392,"['海淀', '清河']",1室1厅1厨1卫,中楼层 ,57.5,平层,简装
1690.0,123575,"['海淀', '世纪城']",3室2厅1厨2卫,顶层 ,136.76,平层,精装
460.0,88804,"['海淀', '紫竹桥']",2室1厅1厨1卫,中楼层 ,51.8,平层,简装
660.0,109635,"['海淀', '紫竹桥']",2室1厅1厨1卫,中楼层 ,60.2,平层,精装
1100.0,122087,"['海淀', '定慧寺']",3室1厅1厨1卫,中楼层 ,90.1,平层,简装
545.0,87593,"['海淀', '六里桥']",2室1厅1厨1卫,中楼层 ,62.22,平层,精装
780.0,93358,"['海淀', '上地']",2室1厅1厨1卫,低楼层 ,83.55,平层,精装
635.0,101927,"['海淀', '公主坟']",2室1厅1厨1卫,高楼层 ,62.3,平层,简装
1650.0,115482,"['海淀', '万柳']",3室2厅1厨2卫,高楼层 ,142.88,平层,简装
990.0,57619,"['海淀', '西三旗']",4室2厅1厨2卫,高楼层 ,171.82,平层,简装
639.0,107522,"['海淀', '双榆树']",2室1厅1厨1卫,低楼层 ,59.43,平层,简装
550.0,109127,"['海淀', '公主坟']",2室1厅1厨1卫,中楼层 ,50.4,平层,简装
628.0,102281,"['海淀', '公主坟']",2室1厅1厨1卫,低楼层 ,61.4,平层,简装
480.0,105727,"['海淀', '公主坟']",1室1厅1厨1卫,底层 ,45.4,平层,精装
638.0,107553,"['海淀', '清河']",1室1厅1厨1卫,低楼层 ,59.32,平层,精装
588.0,79783,"['海淀', '玉泉路']",2室1厅1厨1卫,中楼层 ,73.7,平层,精装
468.0,106364,"['海淀', '双榆树']",1室1厅1厨1卫,低楼层 ,44.0,平层,精装
830.0,85462,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,97.12,平层,精装
789.0,100255,"['海淀', '公主坟']",3室1厅1厨1卫,中楼层 ,78.7,平层,简装
590.0,101375,"['海淀', '小西天']",2室1厅1厨1卫,低楼层 ,58.2,平层,精装
595.0,61436,"['海淀', '玉泉路']",3室1厅1厨1卫,底层 ,96.85,平层,精装
478.0,62870,"['海淀', '田村']",3室1厅1厨1卫,高楼层 ,76.03,平层,精装
1050.0,129199,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,81.27,平层,简装
490.0,54603,"['海淀', '海淀北部新区']",3室2厅1厨1卫,顶层 ,89.74,平层,精装
519.0,90419,"['海淀', '五道口']",2室1厅1厨1卫,中楼层 ,57.4,平层,精装
760.0,73909,"['海淀', '玉泉路']",2室1厅1厨2卫,中楼层 ,102.83,平层,简装
688.0,68938,"['海淀', '玉泉路']",2室2厅1厨1卫,高楼层 ,99.8,平层,简装
625.0,102898,"['海淀', '小西天']",2室1厅1厨1卫,高楼层 ,60.74,平层,简装
333.0,91736,"['海淀', '小西天']",1室1厅1厨1卫,中楼层 ,36.3,平层,简装
565.0,102915,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,54.9,平层,简装
635.0,107994,"['海淀', '小西天']",2室1厅1厨1卫,底层 ,58.8,平层,简装
520.0,65172,"['海淀', '四季青']",2室1厅1厨1卫,顶层 ,79.79,平层,简装
565.0,77674,"['海淀', '四季青']",2室1厅1厨1卫,高楼层 ,72.74,平层,简装
699.0,104173,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,67.1,平层,精装
735.0,104330,"['海淀', '世纪城']",2室1厅1厨1卫,高楼层 ,70.45,平层,精装
420.0,80925,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,51.9,平层,精装
950.0,74208,"['海淀', '五棵松']",3室1厅1厨2卫,中楼层 ,128.02,平层,简装
850.0,113819,"['海淀', '公主坟']",2室1厅1厨1卫,中楼层 ,74.68,平层,精装
768.0,95404,"['海淀', '颐和园']",3室1厅1厨1卫,低楼层 ,80.5,平层,精装
1420.0,103236,"['海淀', '田村']",3室2厅1厨2卫,高楼层 ,137.55,平层,精装
957.0,114749,"['海淀', '公主坟']",3室1厅1厨1卫,中楼层 ,83.4,平层,精装
